id,slug,title,description,status,category,factsDate,startDate,verdictDate,annee_faits,annee_verdict,duree_procedure,sentence,appeal,politician_id,politician_name,politician_slug,party_short,party_name,position_politique,institution,departmentCode,constituency,age_approx,annee_naissance,isCurrent
cmlv84vef00hiemv5qey8tsia,yannick-jadot-action-en-diffamation-de-totalenergies-contre-yannick-jadot,Action en diffamation de TotalEnergies contre Yannick Jadot,"[Yannick Jadot](/politiques/yannick-jadot), sénateur de Paris et figure de proue des mouvements écologistes, était affilié à [Écologiste - Solidarité et Territoires](/partis/ecologiste-solidarite-et-territoires) lors des faits. En mars 2022, dans le contexte de la guerre russo-ukrainienne, il dénonce publiquement les activités de TotalEnergies, affirmant que le groupe énergétique serait complice de crimes de guerre commis par la Russie. TotalEnergies réagit en annonçant le lancement d'une action en diffamation à l'encontre du sénateur pour ces accusations. Cette procédure s'inscrit dans un contexte plus large de tensions entre les écologistes et les grands groupes énergétiques, comme en témoigne [l'affaire de l'espionnage de Greenpeace par EDF](/affaires/yannick-jadot-espionnage-de-greenpeace-par-edf). L'affaire demeure à ce stade au niveau de l'enquête préliminaire. Selon les règles de la présomption d'innocence, les accusations formulées par [Yannick Jadot](/politiques/yannick-jadot) ne sauraient être tenues pour établies en l'absence de jugement définitif. La procédure en diffamation pourrait déterminer si les propos tenus relèvent de la critique légitime ou d'allégations dénuées de fondement.",RELAXE,DIFFAMATION,2022-03-01T00:00:00.000Z,Non spécifié,2025-06-06T00:00:00.000Z,2022.0,2025.0,,Non spécifié,False,cmksfdess00lvc0v5crv5w4oc,Yannick Jadot,yannick-jadot,GEST,Écologiste - Solidarité et Territoires,Non spécifié,Non spécifié,Non spécifié,Non spécifié,58.0,1967.0,Non spécifié
cmlv84v5200h1emv5ccp0ne0n,laurent-jacobelli-condamnation-de-laurent-jacobelli-pour-diffamation-et-outrage-envers-belkhir-belhaddad,Condamnation de Laurent Jacobelli pour diffamation et outrage envers Belkhir Belhaddad,"En octobre 2023, lors d'un déplacement ministériel à Hayange (Moselle), le député RN Laurent Jacobelli traite son collègue Belkhir Belhaddad de ""racaille"", lui disant ""Tu me parles autrement, je te le dis tout de suite, racaille !"" puis ""Joue pas les racailles"", des propos enregistrés par les caméras présentes. Le 2 septembre 2025, le tribunal correctionnel de Thionville condamne Laurent Jacobelli à 300 euros d'amende avec sursis pour diffamation non publique et outrage envers un parlementaire. Le tribunal le relaxe en revanche du chef d'injure non publique à raison de l'origine. Laurent Jacobelli doit également verser 150 euros de dommages et intérêts à Belkhir Belhaddad.",APPEL_EN_COURS,DIFFAMATION,2023-10-13T00:00:00.000Z,Non spécifié,2025-09-02T00:00:00.000Z,2023.0,2025.0,,Non spécifié,False,cmkjo0bmr00iavtv58zshoz7a,Laurent Jacobelli,laurent-jacobelli,RN,Rassemblement National,Non spécifié,Non spécifié,Non spécifié,Non spécifié,56.0,1969.0,Non spécifié
cmlv84v0i00gyemv5kuwoflk2,cyrille-isaac-sibille-conflit-d-interet-avec-sanofi,Conflit d'intérêt avec Sanofi,"[Cyrille Isaac-Sibille](/politiques/cyrille-isaac-sibille), [Mouvement démocrate](/partis/mouvement-democrate), député de la 12ème circonscription, a été au cœur d'une controverse éthique en matière de conflit d'intérêts portant sur ses activités législatives et ses intérêts financiers. En 2016, le journal L'Humanité révèle que le parlementaire, détenteur d'actions du groupe pharmaceutique Sanofi, a fait voter un amendement visant à assouplir les conditions relatives aux essais cliniques pour les nouveaux médicaments. Cette situation soulève la question de la compatibilité entre ses intérêts financiers personnels dans le secteur pharmaceutique et son devoir de représentant législatif agissant dans l'intérêt général. L'amendement en question visant à modifier le cadre réglementaire des essais cliniques aurait pu bénéficier directement à Sanofi, dont [Cyrille Isaac-Sibille](/politiques/cyrille-isaac-sibille) demeurait actionnaire. Cette superposition de rôles soulève des questions déontologiques quant à la séparation entre intérêts privés et fonction publique. Les autorités compétentes ont examiné les faits soulevés par cette révélation médiatique. L'enquête a abouti à un classement sans suite, signifiant qu'aucune suite judiciaire n'a été donnée au dossier. Cette décision reflète soit l'absence d'éléments constitutifs d'une infraction pénale, soit des considérations procédurales.",CLASSEMENT_SANS_SUITE,CONFLIT_INTERETS,Non spécifié,2018-02-06T00:00:00.000Z,Non spécifié,,,,Non spécifié,False,cmkjnzu2u00bmvtv55859xhi3,Cyrille Isaac-Sibille,cyrille-isaac-sibille,MoDem,Mouvement démocrate,Non spécifié,Non spécifié,Non spécifié,Non spécifié,67.0,1958.0,Non spécifié
cmlv84uw000gtemv5sya3wspl,cyrille-isaac-sibille-exces-de-vitesse-et-menaces-envers-des-policiers,Excès de vitesse et menaces envers des policiers,"[Cyrille Isaac-Sibille](/politiques/cyrille-isaac-sibille), député [Mouvement démocrate](/partis/mouvement-democrate) de la 12ème circonscription, a été contrôlé le 11 juin 2020 à Sainte-Foy-lès-Lyon circulant à motocyclette à 86 km/h dans une zone limitée à 50 km/h. Au moment du contrôle routier, il ne pouvait présenter les originaux de ses documents d'identification et de circulation. Selon le dossier, le parlementaire aurait tenté de faire valoir son statut de député pour se soustraire au contrôle. Il aurait ensuite quitté les lieux en menaçant les policiers de leur adresser un rapport, menaces qu'il a par la suite démenties. L'enquête a été classée sans suite, mettant ainsi fin aux poursuites pour menaces envers dépositaires de l'autorité publique et excès de vitesse. Cette affaire s'inscrit dans un contexte plus large de controverses ayant entouré le parlementaire, notamment un précédent [conflit d'intérêt avec Sanofi](/affaires/cyrille-isaac-sibille-conflit-d-interet-avec-sanofi). Bien que la qualification de menaces ait été retenue initialement, le classement sans suite traduit l'absence de poursuites de la part du ministère public, sans préjudice des faits allégués.",CLASSEMENT_SANS_SUITE,MENACE,2020-06-11T00:00:00.000Z,Non spécifié,Non spécifié,2020.0,,,Non spécifié,False,cmkjnzu2u00bmvtv55859xhi3,Cyrille Isaac-Sibille,cyrille-isaac-sibille,MoDem,Mouvement démocrate,Non spécifié,Non spécifié,Non spécifié,Non spécifié,67.0,1958.0,Non spécifié
cmlv84umy00goemv5agi99meg,xavier-iacovelli-escroquerie-a-la-formation,Affaire de l'escroquerie à la formation,"[Xavier Iacovelli](/politiques/xavier-iacovelli), alors impliqué dans la gestion locale de Suresnes, a facilité en 2009 l'accès à une formation destinée exclusivement aux élus pour une militante socialiste non élue. Cette formation, financée par la ville de Suresnes, constituait un avantage réservé aux représentants élus, dont cette personne n'avait pas la qualité. Le tribunal de Nanterre a reconnu Xavier Iacovelli coupable d'escroquerie le 2014. Les faits reprochés concernaient cette allocation indûe de moyens publics. Le magistrat a condamné l'intéressé à trois mois d'emprisonnement avec sursis, sanction qui n'entraîne pas d'incarcération immédiate. Il a également été condamné à verser une restitution de 1500 euros à la municipalité de Suresnes et à payer solidairement avec la bénéficiaire une amende de 3120 euros. Cette affaire révèle un détournement de ressources municipales et une contravention aux règles régissant l'accès aux formations réservées aux élus. La condamnation définitive met en évidence l'utilisation indue de prérogatives publiques. Xavier Iacovelli poursuit depuis des mandats, dont celui de sénateur des Hauts-de-Seine.",CONDAMNATION_DEFINITIVE,AUTRE,2009-01-01T00:00:00.000Z,Non spécifié,Non spécifié,2009.0,,,Non spécifié,False,cmksfcowg008rc0v5qc6vinok,Xavier Iacovelli,xavier-iacovelli,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,44.0,1981.0,Non spécifié
cmlv84uie00gaemv5sicfs0yz,timothee-houssin-condamnation-de-timothee-houssin-pour-recel-de-detournement-de-fonds-publics,Condamnation de Timothée Houssin pour recel de détournement de fonds publics,"Timothée Houssin, attaché parlementaire de l'eurodéputé Nicolas Bay entre juillet 2014 et mars 2015, a été mis en examen le 20 mars 2018 pour recel d'abus de confiance dans le cadre de l'affaire des assistants parlementaires européens du Front national. Nicolas Bay a reconnu devant la cour d'appel de Paris avoir employé Timothée Houssin à des tâches ne concernant pas le Parlement européen, mais affirme n'avoir pas eu conscience de commettre un délit. Le 31 mars 2025, le tribunal correctionnel de Paris a condamné Timothée Houssin à six mois de prison avec sursis et à un an d'inéligibilité sans exécution provisoire pour recel de détournement de fonds publics. L'affaire fait l'objet d'un appel devant la cour d'appel de Paris, avec un procès qui s'est déroulé à partir du 13 janvier 2026 et une décision attendue le 7 juillet 2026.",APPEL_EN_COURS,DETOURNEMENT_FONDS_PUBLICS,2014-07-01T00:00:00.000Z,Non spécifié,2025-03-31T00:00:00.000Z,2014.0,2025.0,,Non spécifié,False,cmkjo023y00eovtv54mqlpu8d,Timothée Houssin,timothee-houssin,RN,Rassemblement National,Non spécifié,Non spécifié,Non spécifié,Non spécifié,37.0,1988.0,Non spécifié
cmlv84ua900g4emv5v6a8qhmy,alain-houpert-interdiction-d-exercice-de-la-medecine-pour-fautes-deontologiques-covid-19,Interdiction d'exercice de la médecine pour fautes déontologiques (Covid-19),"Le 4 novembre 2022, Alain Houpert est interdit d'exercice de la médecine pendant neuf mois par la chambre disciplinaire de l'Ordre des médecins de Bourgogne-Franche-Comté pour fautes déontologiques. Il lui est reproché sa participation au documentaire Hold-up et au mouvement Laissons-les prescrire défendant un traitement controversé contre le Covid-19. En appel, le 18 décembre 2024, la chambre disciplinaire nationale confirme la condamnation mais la réduit à six mois d'interdiction d'exercer dont trois mois avec sursis.",CONDAMNATION_DEFINITIVE,AUTRE,2020-01-01T00:00:00.000Z,Non spécifié,Non spécifié,2020.0,,,Non spécifié,False,cmksfckvs006vc0v5omrkkwav,Alain Houpert,alain-houpert,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,68.0,1957.0,Non spécifié
cmlv84u5q00fwemv5f4w1g8sx,michel-herbillon-box-insalubre-de-chatenay-malabry,Affaire du box insalubre de Châtenay-Malabry,"Raymond Sebas, un jardinier de 76 ans, a été retrouvé mort le 3 avril 2022 dans une rue de Châtenay-Malabry des suites d'une crise cardiaque. Selon l'enquête de Mediapart, il vivait depuis plusieurs années dans un box de parking insalubre d'une dizaine de mètres carrés sans fenêtre appartenant au député LR Michel Herbillon, équipé d'un lit de camp, d'un radiateur d'appoint et de quelques étagères. Michel Herbillon affirme avoir acheté ce box en 2005 pour ses parents et que sa mère aurait accepté en 2016 de mettre le box à disposition de Raymond Sebas pour qu'il y entrepose ses outils, sans jamais savoir qu'il y vivait. L'élu déclare avoir découvert en juillet 2022, via une agence immobilière mandatée pour la vente du box, que le septuagénaire y habitait et était décédé.",ENQUETE_PRELIMINAIRE,AUTRE,2022-04-03T00:00:00.000Z,Non spécifié,Non spécifié,2022.0,,,Non spécifié,False,cmkjnz193000ivtv5mwubwcn5,Michel Herbillon,michel-herbillon,DR,Droite Républicaine,Non spécifié,Non spécifié,Non spécifié,Non spécifié,74.0,1951.0,Non spécifié
cmlv84twd00flemv5rsn37igj,catherine-griset-condamnation-de-catherine-griset-pour-emploi-fictif-d-assistante-parlementaire-europeenne,Condamnation de Catherine Griset pour emploi fictif d'assistante parlementaire européenne,"Catherine Griset, proche collaboratrice de Marine Le Pen, a été condamnée en première instance le 31 mars 2025 à un an de prison avec sursis et deux ans d'inéligibilité avec exécution provisoire dans l'affaire des assistants parlementaires du Front national au Parlement européen. La justice lui reproche d'avoir été rémunérée comme assistante parlementaire accréditée au Parlement européen entre le 2 décembre 2010 et le 14 février 2016, tout en travaillant en réalité principalement pour le parti. Elle a reconnu lors du procès en appel avoir consacré environ 20% de son temps à des tâches liées à Marine Le Pen en tant que présidente du FN, et n'avoir pas respecté son obligation de résidence à Bruxelles alors qu'elle habitait à Garches dans les Hauts-de-Seine. Le procès en appel s'est tenu du 13 janvier au 11 février 2026 devant la cour d'appel de Paris, avec une décision attendue le 7 juillet 2026.",APPEL_EN_COURS,EMPLOI_FICTIF,2010-12-02T00:00:00.000Z,Non spécifié,2025-03-31T00:00:00.000Z,2010.0,2025.0,,Non spécifié,False,cmksr6s3d004ba2v5ovy98ihh,Catherine Griset,catherine-griset,RN,Rassemblement National,Non spécifié,Non spécifié,Non spécifié,Non spécifié,53.0,1972.0,Non spécifié
cmlv84tor00fdemv5elwz7nb0,daniel-grenon-condamnation-de-daniel-grenon-pour-provocation-publique-a-la-discrimination-et-injure-publique-envers-les-binationaux-maghrebins,Condamnation de Daniel Grenon pour provocation publique à la discrimination et injure publique envers les binationaux maghrébins,"Le 1er juillet 2024, lors d'un débat électoral organisé par L'Yonne Républicaine pendant l'entre-deux-tours des législatives, Daniel Grenon, député sortant de la première circonscription de l'Yonne et candidat RN, déclare qu'un ""Maghrébin binational n'a pas sa place dans les hauts lieux"" et que ""des Maghrébins sont arrivés au pouvoir en 2016, ces gens-là n'ont pas leur place dans les hauts lieux"". Le procureur de la République est saisi le 3 juillet 2024 et Jordan Bardella condamne ces ""propos abjects"". Réélu malgré la polémique, Grenon est exclu du RN en octobre 2024 et rejoint les non-inscrits. Le 2 mai 2025, le tribunal correctionnel de Sens le condamne à 3 000 euros d'amende (le double des réquisitions) et 1 500 euros de dommages et intérêts à chacune des trois parties civiles (MRAP de l'Yonne, LDH et LICRA) pour provocation publique à la discrimination et injure publique en raison de l'origine, l'ethnie, la nation, la race ou la religion.",APPEL_EN_COURS,INCITATION_HAINE,2024-07-01T00:00:00.000Z,Non spécifié,2025-05-02T00:00:00.000Z,2024.0,2025.0,,Non spécifié,False,cmkjo0l5i00m0vtv5yoccagkh,Daniel Grenon,daniel-grenon,NI,Non-inscrits,Non spécifié,Non spécifié,Non spécifié,Non spécifié,77.0,1948.0,Non spécifié
cmlv84tk100f8emv5lbbr735e,sandro-gozi-contrat-avec-la-banque-centrale-de-saint-marin,Affaire du contrat avec la Banque centrale de Saint-Marin,"En avril 2019, une enquête est ouverte concernant un contrat de conseil de 220 000 euros entre Sandro Gozi et la Banque centrale de Saint-Marin, portant sur les conditions d'attribution du contrat et le caractère potentiellement fictif de la prestation. Gozi affirme que le contrat a été attribué dans le respect des procédures et que l'accusation visait à nuire à sa candidature aux européennes. Le dossier est classé sans suite le 2 juillet 2020, et le commissaire ayant ouvert l'enquête est condamné en février 2024 pour tentative de corruption et abus de pouvoir.",CLASSEMENT_SANS_SUITE,EMPLOI_FICTIF,Non spécifié,2019-04-21T00:00:00.000Z,Non spécifié,,,,Non spécifié,False,cmksr6u2m005ba2v511coqohv,Sandro Gozi,sandro-gozi,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,57.0,1968.0,Non spécifié
